Class	CK	CK	CK	JXBR16	JXBR16	JXBR16	RW37	RW37	RW37	R37J16	R37J16	R37J16
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Actimicrobium	0	0	0	1.29141403379631e-05	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Duganella	0	0	1.56392952933541e-05	0	0	0	1.0270631130283e-05	0	0	1.70522366850452e-05	7.20341730116767e-06	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Glaciimonas	0	0	0	0	0	0	0	0	3.12656328164082e-05	0	3.60170865058384e-05	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herbaspirillum	9.83139163348572e-06	7.61242601673465e-05	3.12785905867082e-05	5.81136315208337e-05	0.000181638607285979	0.000101036344216391	1.0270631130283e-05	3.32754340780375e-05	5.00250125062531e-05	4.54726311601205e-05	5.04239211081737e-05	2.30694698635825e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herminiimonas	2.94941749004572e-05	2.53747533891155e-05	0	7.10277718587968e-05	2.27048259107473e-05	1.44337634594844e-05	1.0270631130283e-05	1.3310173631215e-05	7.50375187593797e-05	2.27363155800602e-05	4.3220503807006e-05	1.53796465757217e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium	9.83139163348572e-05	0.000107842701903741	7.81964764667704e-05	0.00054885096436343	0.000141905161942171	0.000505181721081955	0.000246495147126791	0.000312789080333553	0.000731615807903952	0.000767350650827033	0.000518646045684073	0.000292213284938712
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia	0.00507299808287865	0.00903341220652515	0.013074450865244	0.00815527962342365	0.00483612791898919	0.00711584538552581	0.0382272890669127	0.0427123471825685	0.0564907453726855	0.0401125447621209	0.0393018447951712	0.0294597130157949
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_sp._RK4	9.83139163348572e-06	0	0	0	0	0	5.13531556514148e-06	0	2.50125062531266e-05	5.68407889501506e-06	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_sp._Sco-D26	0	0	0	0	0	0	0	6.65508681560751e-06	6.25312656328164e-06	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_timonae	0	0	0	1.93712105069446e-05	5.67620647768683e-06	0	0	0	6.25312656328164e-06	0	7.20341730116767e-06	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Tripterygion_delaisi	9.83139163348572e-06	0	1.56392952933541e-05	0	0	0	5.13531556514148e-06	0.00010648138904972	1.87593796898449e-05	2.84203944750753e-05	2.88136692046707e-05	1.53796465757217e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__beta_proteobacterium_51	0	0	0	0	0	0	0	0	1.87593796898449e-05	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Noviherbaspirillum	0.0001376394828688	0.000494807691087752	0.000250228724693665	0.00151741148971066	0.000947926481773701	0.000757772581622932	0.000718944179119807	0.000825230765135331	0.00156328164082041	0.000755982493037003	0.000785172485827277	0.000346042047953738
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalicibacterium	0	6.34368834727887e-06	0	0	0	2.88675269189689e-05	2.56765778257074e-05	3.99305208936451e-05	4.37718859429715e-05	3.97885522651054e-05	3.60170865058384e-05	2.30694698635825e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Paucimonas	0.000157302266135772	5.0749506778231e-05	4.69178858800622e-05	0.000484280262673614	0.000420039279348826	0.000656736237406541	9.24356801725466e-05	0.000173032257205795	0.000118809404702351	0.000102313420110271	5.04239211081737e-05	1.53796465757217e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Pseudoduganella	4.91569581674286e-05	0.000355246547447617	0.000195491191166926	1.29141403379631e-05	2.83810323884342e-05	2.16506451892266e-05	0.000287577671647923	0.00117795036636253	0.000731615807903952	0.00048314670607628	0.000533052880286408	0.000845880561664693
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Undibacterium	0	3.80621300836732e-05	2.34589429400311e-05	7.74848420277783e-05	1.70286194330605e-05	0	5.13531556514148e-06	5.98957813404676e-05	0	5.68407889501506e-06	1.44068346023353e-05	2.30694698635825e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Hot_Creek_32	0	0	0	6.45707016898153e-06	6.24382712545552e-05	1.44337634594844e-05	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Hydrogenophilales	0	1.26873766945577e-05	4.69178858800622e-05	0.000103313122703704	0.000510858582991815	0.000714471291244479	0	1.3310173631215e-05	1.25062531265633e-05	2.27363155800602e-05	7.20341730116767e-06	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Hydrogenophilales|f__Hydrogenophilaceae	0	1.26873766945577e-05	4.69178858800622e-05	0.000103313122703704	0.000510858582991815	0.000714471291244479	0	1.3310173631215e-05	1.25062531265633e-05	2.27363155800602e-05	7.20341730116767e-06	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Hydrogenophilales|f__Hydrogenophilaceae|g__Ferritrophicum	0	6.34368834727887e-06	4.69178858800622e-05	0	0	0	0	1.3310173631215e-05	0	1.13681577900301e-05	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Hydrogenophilales|f__Hydrogenophilaceae|g__Thiobacillus	0	6.34368834727887e-06	0	0.000103313122703704	0.000425715485826512	0.000714471291244479	0	0	0	1.13681577900301e-05	7.20341730116767e-06	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales	0.00200560389323109	0.00185870068575271	0.000187671543520249	0.00112353020940279	0.00197531985423502	0.000736121936433705	0.000749756072510656	0.000279513646255515	0.000225112556278139	0.000267151708065708	0.000252119605540869	0.000146106642469356
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae	0.00200560389323109	0.00185870068575271	0.000187671543520249	0.00112353020940279	0.00197531985423502	0.000736121936433705	0.000749756072510656	0.000279513646255515	0.000225112556278139	0.000267151708065708	0.000252119605540869	0.000146106642469356
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__LD28_freshwater_group	0	0	0	0	0	0	0	0	6.25312656328164e-06	5.68407889501506e-06	0	2.30694698635825e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylobacillus	0	6.34368834727887e-06	0	1.93712105069446e-05	9.08193036429893e-05	7.21688172974221e-05	0	6.65508681560751e-06	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylotenera	0.000147470874502286	8.24679485146254e-05	7.81964764667704e-06	0.000619878736222227	0.0014644612712432	0.000447446667244017	1.54059466954244e-05	1.99652604468225e-05	6.25312656328164e-06	5.68407889501506e-06	1.44068346023353e-05	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__OM43_clade	0	6.34368834727887e-06	0	4.51994911828707e-05	1.13524129553737e-05	7.21688172974221e-06	1.0270631130283e-05	6.65508681560751e-06	0	2.27363155800602e-05	1.44068346023353e-05	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	0.000530895148208229	0.00121164447433026	7.03768288200934e-05	0.000142055543717594	0.000192991020241352	7.21688172974221e-06	7.70297334771222e-05	5.32406945248601e-05	9.37968984492246e-05	7.95771045302109e-05	0.000165678597926857	0.000369111517817321
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	0.000530895148208229	0.00121164447433026	7.03768288200934e-05	0.000142055543717594	0.000192991020241352	7.21688172974221e-06	7.70297334771222e-05	5.32406945248601e-05	9.37968984492246e-05	7.95771045302109e-05	0.000165678597926857	0.000369111517817321
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Chitinibacter	8.84825247013715e-05	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Chitiniphilus	0.000127808091235314	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Formivibrio	0	0	0	1.29141403379631e-05	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Leeia	9.83139163348572e-06	3.80621300836732e-05	7.81964764667704e-06	6.45707016898153e-06	0	0	0	0	6.25312656328164e-06	6.25248678451657e-05	7.20341730116767e-06	7.68982328786085e-06
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria	0	0	7.81964764667704e-06	0	3.97334453438078e-05	0	0	0	1.87593796898449e-05	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Paludibacterium	1.96627832669714e-05	0.000190310650418366	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Pseudogulbenkiania	9.83139163348572e-06	5.70931951255099e-05	0	0	0	0	0	0	0	0	3.60170865058384e-05	0.000315282754802295
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Vogesella	3.93255665339429e-05	0.000792961043409859	1.56392952933541e-05	7.74848420277783e-05	0.000153257574897544	7.21688172974221e-06	5.13531556514148e-06	2.662034726243e-05	5.00250125062531e-05	1.70522366850452e-05	0.000100847842216347	4.61389397271651e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales	0.0470727031411288	0.048173969309236	0.0360720345941217	0.0381741988390198	0.0500471125137639	0.0345472128402759	0.0210599291326448	0.0255222579378551	0.0312593796898452	0.0347297220485415	0.0232166139616633	0.0349194875501758
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Gallionellaceae	0.000344098707172	0.000374277612489454	6.25571811734163e-05	7.74848420277783e-05	0.000204343433196726	4.33012903784533e-05	4.62178400862733e-05	2.662034726243e-05	4.37718859429715e-05	7.38930256351958e-05	5.04239211081737e-05	6.15185863028868e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Gallionellaceae|g__Candidatus_Nitrotoga	4.91569581674286e-05	6.34368834727887e-06	3.12785905867082e-05	5.81136315208337e-05	0.000181638607285979	4.33012903784533e-05	0	1.3310173631215e-05	1.25062531265633e-05	2.27363155800602e-05	2.1610251903503e-05	2.30694698635825e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Gallionellaceae|g__Sideroxydans	0.000157302266135772	7.61242601673465e-05	1.56392952933541e-05	0	0	0	1.0270631130283e-05	1.3310173631215e-05	6.25312656328164e-06	3.41044733700904e-05	7.20341730116767e-06	1.53796465757217e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae	0.0467286044339568	0.047787004320052	0.0360094774129483	0.038096713996992	0.0498427690805672	0.0345039115498975	0.0210137112925586	0.0254956375905926	0.0312156078039022	0.0346558290229063	0.0231517832059528	0.0348579689638729
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosomonas	0	0	7.81964764667704e-06	0.000103313122703704	0.000414363072871139	0.000526832366271182	0	2.662034726243e-05	6.25312656328164e-06	5.68407889501506e-06	3.60170865058384e-05	7.68982328786085e-06
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosomonas|s__unidentified	0	0	0	0	3.97334453438078e-05	1.44337634594844e-05	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosospira	2.94941749004572e-05	3.80621300836732e-05	1.56392952933541e-05	7.74848420277783e-05	0.000567620647768683	0.000274241505730204	0.00339444358855852	0.0027485508548459	0.00120060030015008	0.00138691525038367	0.00151992105054638	0.00245305362882761
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosospira|s__Nitrosospira_sp.	9.83139163348572e-06	0	0	0	0	0	2.56765778257074e-05	1.99652604468225e-05	1.87593796898449e-05	1.13681577900301e-05	2.1610251903503e-05	1.53796465757217e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Procabacteriales	0	0	0	0	0	0	1.54059466954244e-05	0	6.25312656328164e-06	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Procabacteriales|f__Procabacteriaceae	0	0	0	0	0	0	1.54059466954244e-05	0	6.25312656328164e-06	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Procabacteriales|f__Procabacteriaceae|g__Procabacter	0	0	0	0	0	0	1.54059466954244e-05	0	6.25312656328164e-06	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales	0.00368677186255714	0.0011101454607738	0.00021113048646028	0.0013624418056551	0.0030197418461294	0.000866025807569066	5.64884712165563e-05	9.31712154185051e-05	0.000250125062531266	0.000170522366850452	0.000208899101733863	0.000130726995893634
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae	0.00368677186255714	0.0011101454607738	0.00021113048646028	0.0013624418056551	0.0030197418461294	0.000866025807569066	5.64884712165563e-05	9.31712154185051e-05	0.000250125062531266	0.000170522366850452	0.000208899101733863	0.000130726995893634
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__Azoarcus	0	6.34368834727887e-06	0	0.000368052999631947	0.00170286194330605	5.77350538379377e-05	0	6.65508681560751e-06	1.87593796898449e-05	0	0	7.68982328786085e-06
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__Azospira	2.94941749004572e-05	5.70931951255099e-05	0	0.000477823192504633	8.51430971653025e-05	0.00019485580670304	1.54059466954244e-05	6.65508681560751e-06	0.000125062531265633	9.66293412152561e-05	7.92375903128444e-05	1.53796465757217e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__Azospira|s__denitrifying_bacterium_enrichment_culture_clone_NOB_2_C9	1.96627832669714e-05	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__Candidatus_Accumulibacter	0.000127808091235314	0	0	0	0	0	0	0	0	0	7.20341730116767e-06	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__Dechloromonas	3.93255665339429e-05	1.26873766945577e-05	0	6.45707016898153e-06	0.00012487654250911	7.21688172974221e-06	0	0	0	1.70522366850452e-05	2.88136692046707e-05	1.53796465757217e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__Denitratisoma	2.94941749004572e-05	1.26873766945577e-05	0	4.51994911828707e-05	1.13524129553737e-05	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__Ferribacterium	0	0	0	0	2.27048259107473e-05	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__Georgfuchsia	0.000806174113945829	0.000551900886213262	4.69178858800622e-05	5.16565613518522e-05	5.67620647768683e-06	4.33012903784533e-05	1.0270631130283e-05	3.32754340780375e-05	4.37718859429715e-05	2.27363155800602e-05	2.1610251903503e-05	3.84491164393042e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__Sulfuritalea	0.0002752789657376	3.17184417363944e-05	7.81964764667704e-05	1.93712105069446e-05	0	0	1.0270631130283e-05	6.65508681560751e-06	6.25312656328164e-06	1.13681577900301e-05	0	7.68982328786085e-06
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__Thauera	1.96627832669714e-05	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__Uliginosibacterium	0.00136656343705451	0.000133217455292856	7.81964764667704e-06	0	0	4.33012903784533e-05	5.13531556514148e-06	0	6.25312656328164e-06	0	2.88136692046707e-05	2.30694698635825e-05
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__Zoogloea	0	0	0	0.000180797964731483	0.000317867562750463	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__SC-I-84	0.00886791525340418	0.00969315579464217	0.00576308031560097	0.00330601992651854	0.00676036191492503	0.00241765537946364	0.00741026036049917	0.00855844164487124	0.0100737868934468	0.00642300915136705	0.00813986155031945	0.00758216576183078
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__TRA3-20	0.00163201101115863	0.00195385601096189	0.00152483129110202	0.0158973067560325	0.0132255610930103	0.00669004936347102	0.000328660196169055	0.000765334983794863	0.000819159579789895	0.00042630591712613	0.000425001620768893	0.000692084095907476
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.0310377033869143	0.0362605225930458	0.0276424544310037	0.0327760881777507	0.0396596546595972	0.0305129759533499	0.0225799825399267	0.0328162330877609	0.031053026513257	0.0278121980333082	0.018599223471615	0.0305285984528074
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__43F-1404R	0	0	0	0	1.13524129553737e-05	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales	0.00162217961952514	0.00165570265863979	0.00130588115699507	0.00200814882255325	0.00298568460726327	0.00269189688519384	0.00230575668874852	0.0037201935299246	0.00398949474737369	0.00251236287159666	0.00145509029483587	0.00535980683163901
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bacteriovoracaceae	3.93255665339429e-05	1.90310650418366e-05	0.000117294714700156	0.000393881280307873	0.00034057238866121	0.000353627204757368	5.13531556514148e-05	0.000219617864915048	0.000156328164082041	2.84203944750753e-05	5.76273384093414e-05	7.68982328786085e-05
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bacteriovoracaceae|g__Bacteriovorax	9.83139163348572e-06	6.34368834727887e-06	7.81964764667704e-06	0.000116227263041667	8.51430971653025e-05	7.93856990271643e-05	1.0270631130283e-05	1.99652604468225e-05	3.12656328164082e-05	5.68407889501506e-06	3.60170865058384e-05	1.53796465757217e-05
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bacteriovoracaceae|g__Peredibacter	2.94941749004572e-05	1.26873766945577e-05	0.000109475067053479	0.000238911596252316	0.000221372052629786	0.00025980774227072	4.10825245211318e-05	0.000199652604468225	0.000125062531265633	2.27363155800602e-05	2.1610251903503e-05	6.15185863028868e-05
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae	0.0015828540529912	0.00163667159359795	0.00118858644229491	0.00161426754224538	0.00264511221860206	0.00233826968043647	0.00225440353309711	0.00350057566500955	0.00383316658329164	0.00248394247712158	0.00139746295642653	0.0052829085987604
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio	0.00155335987809074	0.0014717356965687	0.00111820961347482	0.00128495696362732	0.00195829123480196	0.00182587107762478	0.00224926821753197	0.00341405953640665	0.00365807903951976	0.00227931563690104	0.00131102194881252	0.00515218160286677
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__unidentified	0	0	0	0	0	0	0	0	0	0	0	1.53796465757217e-05
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__OM27_clade	2.94941749004572e-05	0.000164935897029251	7.03768288200934e-05	0.000329310578618058	0.000686820983800107	0.000512398602811697	5.13531556514148e-06	8.65161286028976e-05	0.000175087543771886	0.000204626840220542	8.64410076140121e-05	0.000130726995893634
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales	2.94941749004572e-05	6.34368834727887e-06	7.81964764667704e-06	0.000903989823657414	0.00055626823481331	0.000490747957622471	0	1.3310173631215e-05	6.25312656328164e-06	0	0	7.68982328786085e-06
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae	2.94941749004572e-05	6.34368834727887e-06	0	0	1.70286194330605e-05	0	0	1.3310173631215e-05	6.25312656328164e-06	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfocapsa	0	6.34368834727887e-06	0	0	0	0	0	0	6.25312656328164e-06	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfurivibrio	0	0	0	0	0	0	0	1.3310173631215e-05	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Nitrospinaceae	0	0	7.81964764667704e-06	0.000903989823657414	0.000539239615380249	0.000490747957622471	0	0	0	0	0	7.68982328786085e-06
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Nitrospinaceae|g__Candidatus_Entotheonella	0	0	7.81964764667704e-06	0.000458451981997688	0.000351924801616584	0.000288675269189689	0	0	0	0	0	7.68982328786085e-06
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2.94941749004572e-05	0.000107842701903741	0	0	0	2.16506451892266e-05	0	0	0	5.68407889501506e-06	1.44068346023353e-05	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	2.94941749004572e-05	0.000107842701903741	0	0	0	2.16506451892266e-05	0	0	0	5.68407889501506e-06	1.44068346023353e-05	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	2.94941749004572e-05	0.000107842701903741	0	0	0	2.16506451892266e-05	0	0	0	5.68407889501506e-06	1.44068346023353e-05	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales	0.0004817381900408	0.000976928005480946	0.00171250283462227	0.00191774984018751	0.000919545449385267	0.000764989463352674	0.000436501823037026	0.000405960295752058	0.000337668834417209	0.000591144205081566	0.000244916188239701	0.000246074345211547
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfurellales|f__Desulfurellaceae	0.0004817381900408	0.000976928005480946	0.00171250283462227	0.00191774984018751	0.000919545449385267	0.000764989463352674	0.000436501823037026	0.000405960295752058	0.000337668834417209	0.000591144205081566	0.000244916188239701	0.000246074345211547
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales	0.000255616182470629	2.53747533891155e-05	0	0.000193712105069446	0.000300838943317402	0.000151554516324586	0	5.98957813404676e-05	6.25312656328164e-06	5.11567100551356e-05	1.44068346023353e-05	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Desulfuromonadaceae	0	0	0	1.93712105069446e-05	3.4057238866121e-05	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Desulfuromonadaceae|g__Desulfuromonas	0	0	0	1.93712105069446e-05	3.4057238866121e-05	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__GR-WP33-58	0	0	0	5.81136315208337e-05	9.08193036429893e-05	0.000151554516324586	0	4.65856077092526e-05	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae	0.000216290615936686	2.53747533891155e-05	0	9.68560525347229e-05	0.000170286194330605	0	0	1.3310173631215e-05	6.25312656328164e-06	5.11567100551356e-05	1.44068346023353e-05	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter	0.000216290615936686	2.53747533891155e-05	0	9.68560525347229e-05	0.000170286194330605	0	0	1.3310173631215e-05	6.25312656328164e-06	5.11567100551356e-05	1.44068346023353e-05	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter_sp._M18	0	0	0	0	0	0	0	0	0	1.13681577900301e-05	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__GR-WP33-30	0.00319520228088286	0.004231240127635	0.0016343063581555	0.00975017595516207	0.00580675922667364	0.0042579602205479	0.00129409952241565	0.00119791562680935	0.00108179089544772	0.00172227590518956	0.00137585270452303	0.00154565448086003
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales	0.0224745612741484	0.0256031261696174	0.0193379886302324	0.0133144786884398	0.0221201766435454	0.0188504950780866	0.0154008113798594	0.024098069359315	0.0230552776388196	0.0207809924401748	0.0139962398161689	0.0215699543224497
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__27F-1492R	0.0001376394828688	0.000405996054225848	8.60161241134474e-05	0.00016788382439352	9.64955101206761e-05	0.000108253225946133	7.70297334771222e-05	0.00010648138904972	0.000206353176588294	0.000125049735690331	4.3220503807006e-05	9.22778794543301e-05
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Amb-16S-1034	1.96627832669714e-05	1.26873766945577e-05	7.81964764667704e-06	5.16565613518522e-05	0	5.05181721081955e-05	2.05412622605659e-05	6.65508681560751e-06	6.25312656328164e-06	1.70522366850452e-05	0	3.07592931514434e-05
